title	imdbId	fRatings	mRatings	Ratio	Gender_Ratio
Invisible, The (2007)	435670	30	65	0.3157894737	0.5614035088
Damn Yankees! (1958)	51516	24	52	0.3157894737	0.5614035088
Killing Me Softly (2002)	250468	18	39	0.3157894737	0.5614035088
Last September, The (1999)	180793	12	26	0.3157894737	0.5614035088
Maze (2000)	246072	12	26	0.3157894737	0.5614035088
My Little Chickadee (1940)	32828	12	26	0.3157894737	0.5614035088
Page Turner, The (Tourneuse de pages, La) (2006)	487503	12	26	0.3157894737	0.5614035088
Flipped (2010)	817177	12	26	0.3157894737	0.5614035088
Harvey (1950)	42546	499	1081	0.3158227848	0.5614248621
Patch Adams (1998)	129290	888	1923	0.3159018143	0.561475522
Robin Hood (1973)	70608	532	1152	0.3159144893	0.561483647
Beyond Rangoon (1995)	112495	158	342	0.316	0.5615384615
Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)	268690	189	409	0.3160535117	0.5615727639
Door in the Floor, The (2004)	348593	61	132	0.3160621762	0.5615783181
Kiss the Girls (1997)	119468	809	1750	0.3161391168	0.561627639
Wonderland (1997)	120529	43	93	0.3161764706	0.5616515837
Pay It Forward (2000)	223897	752	1626	0.3162321278	0.5616872614
Kinky Boots (2005)	434124	37	80	0.3162393162	0.5616918694
MirrorMask (2005)	366780	68	147	0.3162790698	0.5617173524
Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)	203632	155	335	0.3163265306	0.561747776
Ladybird Ladybird (1994)	110296	50	108	0.3164556962	0.5618305745
Saludos Amigos (1943)	36326	25	54	0.3164556962	0.5618305745
Brokeback Mountain (2005)	388795	372	803	0.3165957447	0.5619203492
Nobody's Fool (1994)	110684	349	753	0.3166969147	0.5619852017
Ruby Sparks (2012)	1839492	32	69	0.3168316832	0.5620715918
All That Jazz (1979)	78754	451	972	0.3169360506	0.562138494
Celebrity (1998)	120533	246	530	0.3170103093	0.5621860957
Children of Paradise (Les enfants du paradis) (1945)	37674	201	433	0.3170347003	0.562201731
Hey Arnold! The Movie (2002)	314166	26	56	0.3170731707	0.5622263915
SherryBaby (2006)	423169	26	56	0.3170731707	0.5622263915
Catwalk (1996)	112646	13	28	0.3170731707	0.5622263915
Impact (1949)	41503	13	28	0.3170731707	0.5622263915
Old Gringo (1989)	98022	13	28	0.3170731707	0.5622263915
Once Upon a Time in the Midlands (2002)	301684	13	28	0.3170731707	0.5622263915
Day of the Locust, The (1975)	72848	13	28	0.3170731707	0.5622263915
Albert Nobbs (2011)	1602098	13	28	0.3170731707	0.5622263915
Alice Doesn't Live Here Anymore (1974)	71115	59	127	0.3172043011	0.5623104494
Sunshine State (2002)	286179	99	213	0.3173076923	0.5623767258
Alice (1990)	99012	66	142	0.3173076923	0.5623767258
Proof (1991)	102721	33	71	0.3173076923	0.5623767258
28 Up (1985)	88650	73	157	0.3173913043	0.5624303233
Last Supper, The (1995)	113613	259	557	0.3174019608	0.5624371543
Claymation Christmas Celebration, A (1987)	272045	20	43	0.3174603175	0.5624745625
Julia (1977)	76245	20	43	0.3174603175	0.5624745625
Iron Will (1994)	110157	54	116	0.3176470588	0.5625942685
Half Nelson (2006)	468489	88	189	0.3176895307	0.562621494
Lucas (1986)	91445	210	451	0.3177004539	0.5626284961
Black Widow (1987)	90738	48	103	0.3178807947	0.5627440992
Death on the Nile (1978)	77413	110	236	0.3179190751	0.5627686379
Whatever (1998)	140688	62	133	0.3179487179	0.5627876397
Manhattan Murder Mystery (1993)	107507	575	1233	0.3180309735	0.5628403676
Paper, The (1994)	110771	307	658	0.318134715	0.5629068686
Fantasticks, The (1995)	113026	21	45	0.3181818182	0.5629370629
Yu-Gi-Oh! (2004)	403703	21	45	0.3181818182	0.5629370629
Mildred Pierce (2011)	1492030	21	45	0.3181818182	0.5629370629
Amor brujo, El (Love Bewitched, A) (1986)	90636	14	30	0.3181818182	0.5629370629
Left Luggage (1998)	119512	14	30	0.3181818182	0.5629370629
Town Without Pity (1961)	55539	14	30	0.3181818182	0.5629370629
Texasville (1990)	103069	14	30	0.3181818182	0.5629370629
Traviata, La (1982)	84821	14	30	0.3181818182	0.5629370629
Lady Sings the Blues (1972)	68828	14	30	0.3181818182	0.5629370629
Jar, The (Khomreh) (1992)	104606	7	15	0.3181818182	0.5629370629
Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)	82639	7	15	0.3181818182	0.5629370629
Man in the Glass Booth, The (1975)	73345	7	15	0.3181818182	0.5629370629
Heat and Dust (1983)	84058	7	15	0.3181818182	0.5629370629
Family Jewels, The (1965)	59166	7	15	0.3181818182	0.5629370629
Story of Adele H., The (Histoire d'Adèle H., L') (1975)	73114	7	15	0.3181818182	0.5629370629
God Is Brazilian (Deus É Brasileiro) (2003)	350804	7	15	0.3181818182	0.5629370629
Not on the Lips (Pas sur la bouche) (2003)	356999	7	15	0.3181818182	0.5629370629
In Old Chicago (1937)	29047	7	15	0.3181818182	0.5629370629
Roommate, The (2011)	1265990	7	15	0.3181818182	0.5629370629
Picnic at Hanging Rock (1975)	73540	338	724	0.31826742	0.5629919359
Marnie (1964)	58329	198	424	0.3183279743	0.5630307527
Mighty Joe Young (1998)	120751	276	591	0.3183391003	0.5630378848
Igby Goes Down (2002)	280760	285	610	0.3184357542	0.5630998424
Legend of Hell House, The (1973)	70294	50	107	0.3184713376	0.5631226523
Medicine Man (1992)	104839	379	811	0.318487395	0.5631329455
Princess Bride, The (1987)	93779	4270	9131	0.3186329378	0.5632262422
Life Is Beautiful (La Vita è bella) (1997)	118799	2176	4653	0.3186410895	0.5632314676
Hear My Song (1991)	102014	94	201	0.3186440678	0.5632333768
Santa Clause, The (1994)	111070	985	2106	0.318667098	0.5632481398
Avalon (1990)	99073	145	310	0.3186813187	0.5632572556
Heavyweights (Heavy Weights) (1995)	110006	87	186	0.3186813187	0.5632572556
Farewell to Arms, A (1932)	22879	95	203	0.3187919463	0.5633281707
Gorillas in the Mist (1988)	95243	176	376	0.3188405797	0.563359346
Very Long Engagement, A (Un long dimanche de fiançailles) (2004)	344510	154	329	0.3188405797	0.563359346
I Got the Hook Up (1998)	131436	22	47	0.3188405797	0.563359346
Big Chill, The (1983)	85244	1270	2713	0.3188551343	0.5633686758
Fatal Beauty (1987)	93011	59	126	0.3189189189	0.5634095634
Gift, The (2000)	219699	399	852	0.3189448441	0.5634261821
Tarzan (1999)	120855	785	1676	0.318976026	0.5634461705
Music Box (1989)	100211	30	64	0.3191489362	0.5635570104
Tess (1979)	80009	30	64	0.3191489362	0.5635570104
Tree Grows in Brooklyn, A (1945)	38190	15	32	0.3191489362	0.5635570104
Nancy Drew (2007)	479500	15	32	0.3191489362	0.5635570104
Cairo Time (2009)	896529	15	32	0.3191489362	0.5635570104
Standing in the Shadows of Motown (2002)	314725	68	145	0.3192488263	0.5636210425
Jack (1996)	116669	357	761	0.3193202147	0.5636668043
Carmen (1984)	87034	38	81	0.3193277311	0.5636716225
Birthday Girl (2001)	188453	99	211	0.3193548387	0.5636889992
Harold and Maude (1971)	67185	1118	2382	0.3194285714	0.5637362637
Amityville 1992: It's About Time (1992)	103678	54	115	0.3195266272	0.56379912
Pokémon Heroes (2003)	347791	31	66	0.3195876289	0.5638382236
Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)	95993	47	100	0.3197278912	0.5639281354
Wizard of Oz, The (1939)	32138	3011	6404	0.3198088157	0.5639800101
Thirteen (2003)	328538	166	353	0.3198458574	0.5640037548
Cup, The (Phörpa) (1999)	201840	88	187	0.32	0.5641025641
Paris, I Love You (Paris, je t'aime) (2006)	401711	80	170	0.32	0.5641025641
Exodus (1960)	53804	56	119	0.32	0.5641025641
Five Corners (1987)	93029	24	51	0.32	0.5641025641
When a Stranger Calls (2006)	455857	24	51	0.32	0.5641025641
Hallam Foe (Mister Foe) (2007)	466816	16	34	0.32	0.5641025641
Sweet Nothing (1996)	114592	8	17	0.32	0.5641025641
Sudden Manhattan (1997)	117775	8	17	0.32	0.5641025641
Lord Love a Duck (1966)	60636	8	17	0.32	0.5641025641
Berkeley in the '60s (1990)	99121	8	17	0.32	0.5641025641
I Love You, Alice B. Toklas! (1968)	63115	8	17	0.32	0.5641025641
Little Fish (2005)	382810	8	17	0.32	0.5641025641
That Hamilton Woman (1941)	34272	8	17	0.32	0.5641025641
My Brother Is an Only Child (Mio fratello è figlio unico) (2006)	846040	8	17	0.32	0.5641025641
No. 1 Ladies' Detective Agency, The (2008)	874957	8	17	0.32	0.5641025641
Burnt (2015)	2503944	8	17	0.32	0.5641025641
Mask (1985)	89560	105	223	0.3201219512	0.564180738
The Spiral Staircase (1945)	38975	57	121	0.3202247191	0.5642466148
Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)	191636	82	174	0.3203125	0.5643028846
After the Thin Man (1936)	27260	41	87	0.3203125	0.5643028846
Perfect Murder, A (1998)	120787	831	1762	0.3204782106	0.5644091093
Libeled Lady (1936)	27884	25	53	0.3205128205	0.5644312952
Boogeyman (2005)	357507	34	72	0.320754717	0.564586357
Quiet Man, The (1952)	45061	400	847	0.3207698476	0.5645960562
Thelma & Louise (1991)	103074	1868	3955	0.3207968401	0.564613359
Big Green, The (1995)	112499	94	199	0.3208191126	0.5646276363
Loser (2000)	217630	266	563	0.3208685163	0.5646593053
Critical Care (1997)	118901	43	91	0.3208955224	0.5646766169
Once Bitten (1985)	89730	43	91	0.3208955224	0.5646766169
How Green Was My Valley (1941)	33729	185	391	0.3211805556	0.5648593305
Santa Clause 2, The (2002)	304669	116	245	0.3213296399	0.5649548974
Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)	120894	36	76	0.3214285714	0.565018315
Kindred, The (1986)	91343	18	38	0.3214285714	0.565018315
Frank and Ollie (1995)	113104	9	19	0.3214285714	0.565018315
Paris Was a Woman (1995)	114093	9	19	0.3214285714	0.565018315
Bride of the Wind (2001)	212827	9	19	0.3214285714	0.565018315
Hanky Panky (1982)	84049	9	19	0.3214285714	0.565018315
Kiss Me, Stupid (1964)	58265	9	19	0.3214285714	0.565018315
Bingo (1991)	101455	9	19	0.3214285714	0.565018315
An Amazing Couple (2002)	234940	9	19	0.3214285714	0.565018315
Slugger's Wife, The (1985)	90036	9	19	0.3214285714	0.565018315
Canterville Ghost, The (1944)	36696	9	19	0.3214285714	0.565018315
Side Out (1990)	100613	9	19	0.3214285714	0.565018315
Pitkä kuuma kesä (1999)	168123	9	19	0.3214285714	0.565018315
Skeleton Key, The (2005)	397101	91	192	0.3215547703	0.5650992117
Hamlet (1990)	99726	328	692	0.3215686275	0.5651080945
Monkey Business (1952)	44916	37	78	0.3217391304	0.5652173913
Primary Colors (1998)	119942	837	1764	0.321799308	0.5652559666
Blackbeard's Ghost (1968)	62737	75	158	0.321888412	0.5653130846
Pump Up the Volume (1990)	100436	502	1057	0.3220012829	0.5653854377
Sweet Hereafter, The (1997)	120255	798	1680	0.3220338983	0.5654063451
Poison Ivy (1992)	105156	209	440	0.3220338983	0.5654063451
Stars and Bars (1988)	96166	19	40	0.3220338983	0.5654063451
King of Masks, The (Bian Lian) (1996)	115669	105	221	0.3220858896	0.5654396728
Dennis the Menace (1993)	106701	125	263	0.3221649485	0.5654903516
Chitty Chitty Bang Bang (1968)	62803	116	244	0.3222222222	0.5655270655
Ghosts of Girlfriends Past (2009)	821640	29	61	0.3222222222	0.5655270655
Adventures in Babysitting (1987)	92513	816	1716	0.3222748815	0.5655608215
Not One Less (Yi ge dou bu neng shao) (1999)	209189	78	164	0.3223140496	0.5655859292
April Fool's Day (1986)	90655	176	370	0.3223443223	0.5656053348
Quills (2000)	180073	412	866	0.3223787167	0.5656273825
Against All Odds (1984)	86859	170	357	0.3225806452	0.5657568238
Don't Go in the House (1980)	80646	10	21	0.3225806452	0.5657568238
Slaughter Rule, The (2002)	266971	10	21	0.3225806452	0.5657568238
Northwest Passage (1940)	32851	10	21	0.3225806452	0.5657568238
Half Light (2006)	412798	10	21	0.3225806452	0.5657568238
Love Bug, The (1969)	64603	383	804	0.3226621735	0.5658090856
Breathless (1983)	85276	132	277	0.3227383863	0.5658579399
Official Story, The (La historia oficial) (1985)	89276	61	128	0.3227513228	0.5658662325
Rosewood (1997)	120036	224	470	0.3227665706	0.5658760068
Dream With the Fishes (1997)	119019	51	107	0.3227848101	0.5658876988
Mighty Aphrodite (1995)	113819	847	1777	0.3227896341	0.5658907911
Rich Man's Wife, The (1996)	117473	41	86	0.3228346457	0.5659196447
Lion King, The (1994)	110357	2355	4938	0.3229123817	0.5659694755
Women in Love (1969)	66579	31	65	0.3229166667	0.5659722222
Camelot (1967)	61439	31	65	0.3229166667	0.5659722222
Chosen, The (1981)	82175	42	88	0.3230769231	0.5660749507
Prince and the Pauper, The (1937)	29440	21	44	0.3230769231	0.5660749507
To Die For (1995)	114681	872	1826	0.3232023721	0.5661553667
Rugrats Go Wild! (2003)	337711	32	67	0.3232323232	0.5661745662
Pygmalion (1938)	30637	32	67	0.3232323232	0.5661745662
Road to El Dorado, The (2000)	138749	333	697	0.3233009709	0.5662185711
Sid and Nancy (1986)	91954	484	1013	0.3233132933	0.56622647
It's Complicated (2009)	1230414	54	113	0.3233532934	0.5662521112
Joe Gould's Secret (2000)	172632	65	136	0.3233830846	0.5662712081
Return to Oz (1985)	89908	415	868	0.3234606391	0.5663209225
Krippendorf's Tribe (1998)	120725	164	343	0.3234714004	0.5663278208
Corpse Bride (2005)	121164	275	575	0.3235294118	0.5663650075
Blank Check (1994)	109287	187	391	0.3235294118	0.5663650075
License to Wed (2007)	762114	33	69	0.3235294118	0.5663650075
Nine Lives (2005)	420015	22	46	0.3235294118	0.5663650075
Teddy Bear (Mis) (1981)	82755	11	23	0.3235294118	0.5663650075
Driving Lessons (2006)	446687	11	23	0.3235294118	0.5663650075
Bachelorette (2012)	1920849	11	23	0.3235294118	0.5663650075
Little Buddha (1993)	107426	167	349	0.3236434109	0.5664380839
Beautiful People (1999)	159272	67	140	0.3236714976	0.5664560882
Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)	94265	34	71	0.3238095238	0.5665445665
One Day (2011)	1563738	23	48	0.323943662	0.5666305525
Cats & Dogs (2001)	239395	314	655	0.3240454076	0.5666957741
Red Violin, The (Violon rouge, Le) (1998)	120802	954	1990	0.324048913	0.5666980212
Charlotte's Web (2006)	413895	35	73	0.3240740741	0.56671415
My Week with Marilyn (2011)	1655420	35	73	0.3240740741	0.56671415
I'm Not Scared (Io non ho paura) (2003)	326977	47	98	0.324137931	0.566755084
Across the Universe (2007)	445922	106	221	0.3241590214	0.5667686035
Priest (1994)	110889	311	648	0.3242961418	0.5668565012
Vatel (2000)	190861	36	75	0.3243243243	0.5668745669
In God's Hands (1998)	140282	12	25	0.3243243243	0.5668745669
Strait-Jacket (1964)	58620	12	25	0.3243243243	0.5668745669
Reflections in a Golden Eye (1967)	62185	12	25	0.3243243243	0.5668745669
Drumline (2002)	303933	122	254	0.3244680851	0.5669667212
Just Friends (2005)	433400	49	102	0.3245033113	0.5669893021
Into the Arms of Strangers: Stories of the Kindertransport (2000)	248912	50	104	0.3246753247	0.5670995671
Fanny and Alexander (Fanny och Alexander) (1982)	83922	339	705	0.3247126437	0.5671234895
Richie Rich (1994)	110989	367	763	0.3247787611	0.5671658725
Foul Play (1978)	77578	51	106	0.3248407643	0.5672056182
Double Life of Veronique, The (Double Vie de Véronique, La) (1991)	101765	298	619	0.3249727372	0.5672902161
Lady of Burlesque (1943)	36094	26	54	0.325	0.5673076923
Apple, The (Sib) (1998)	156901	26	54	0.325	0.5673076923
Tune in Tomorrow... (1990)	100822	13	27	0.325	0.5673076923
Breakfast Club, The (1985)	88847	3205	6656	0.3250177467	0.5673190684
Metropolitan (1990)	100142	369	766	0.3251101322	0.5673782898
Enchanted (2007)	461770	159	330	0.3251533742	0.5674060091
Commitments, The (1991)	101605	865	1795	0.3251879699	0.5674281858
Witness (1985)	90329	1810	3756	0.3251886453	0.5674286188
Break-Up, The (2006)	452594	120	249	0.325203252	0.5674379821
Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)	133363	107	222	0.3252279635	0.5674538228
Clan of the Cave Bear, The (1986)	90848	308	639	0.3252375924	0.5674599951
Welcome to Woop-Woop (1997)	120491	27	56	0.3253012048	0.5675007723
Touch of Class, A (1973)	70819	27	56	0.3253012048	0.5675007723
Little Rascals, The (1994)	110366	220	456	0.325443787	0.5675921711
Dial M for Murder (1954)	46912	759	1573	0.3254716981	0.5676100629
Last Kiss, The (2006)	434139	56	116	0.3255813953	0.5676803816
I've Loved You So Long (Il y a longtemps que je t'aime) (2008)	1068649	42	87	0.3255813953	0.5676803816
Métisse (Café au Lait) (1993)	107642	14	29	0.3255813953	0.5676803816
Mobsters (1991)	102460	14	29	0.3255813953	0.5676803816
Blue Kite, The (Lan feng zheng) (1993)	107358	14	29	0.3255813953	0.5676803816
Three Men and a Baby (1987)	94137	366	758	0.3256227758	0.5677069076
Brighton Beach Memoirs (1986)	90774	324	671	0.3256281407	0.5677103466
Broken English (1996)	115760	29	60	0.3258426966	0.5678478825
My Name Is Joe (1998)	151691	102	211	0.3258785942	0.5678708937
Buena Vista Social Club (1999)	186508	469	970	0.3259207783	0.5678979348
Gross Anatomy (a.k.a. A Cut Above) (1989)	97458	74	153	0.3259911894	0.5679430701
Fantasia (1940)	32455	1536	3175	0.3260454256	0.5679778369
Cinderfella (1960)	53716	15	31	0.3260869565	0.5680044593
To Kill a Mockingbird (1962)	56592	1833	3783	0.3263888889	0.5681980057
Jawbreaker (1999)	155776	190	392	0.3264604811	0.5682438981
Nelly & Monsieur Arnaud (1995)	113947	48	99	0.3265306122	0.568288854
Front Page, The (1931)	21890	16	33	0.3265306122	0.568288854
Babies (Bébé(s)) (2010)	1020938	16	33	0.3265306122	0.568288854
Vow, The (2012)	1606389	16	33	0.3265306122	0.568288854
Snow Day (2000)	184907	177	365	0.3265682657	0.5683129908
Infinity (1996)	116635	34	70	0.3269230769	0.5685404339
Way Home, The (Jibeuro) (2002)	312841	17	35	0.3269230769	0.5685404339
5x2 (2004)	354356	17	35	0.3269230769	0.5685404339
Otello (1986)	91699	69	142	0.327014218	0.5685988577
Vie en Rose, La (Môme, La) (2007)	450188	71	146	0.3271889401	0.568710859
Cry Freedom (1987)	92804	90	185	0.3272727273	0.5687645688
Wide Awake (1998)	120510	54	111	0.3272727273	0.5687645688
A Home at the End of the World (2004)	359423	36	74	0.3272727273	0.5687645688
Woman Next Door, The (Femme d'à côté, La) (1981)	82370	18	37	0.3272727273	0.5687645688
Magdalene Sisters, The (2002)	318411	109	224	0.3273273273	0.5687995688
Defending Your Life (1991)	101698	499	1025	0.3274278215	0.5688639882
Radio Flyer (1992)	105211	37	76	0.3274336283	0.5688677105
Everybody's All-American (1988)	95119	38	78	0.3275862069	0.5689655172
Pitch Perfect 2 (2015)	2848292	19	39	0.3275862069	0.5689655172
Brief Encounter (1946)	37558	172	353	0.3276190476	0.568986569
Dead Man Walking (1995)	112818	1979	4060	0.3277032621	0.5690405526
Meet the Deedles (1998)	120645	39	80	0.3277310924	0.5690583926
Private Benjamin (1980)	81375	691	1417	0.3277988615	0.5691018343
Adventures of Ichabod and Mr. Toad, The (1949)	41094	100	205	0.3278688525	0.5691467003
Drowning Mona (2000)	186045	244	500	0.3279569892	0.5692031982
This Boy's Life (1993)	108330	83	170	0.3280632411	0.5692713084
Moulin Rouge (1952)	44926	21	43	0.328125	0.5693108974
Going the Distance (2010)	1322312	21	43	0.328125	0.5693108974
I Know Where I'm Going! (1945)	37800	43	88	0.3282442748	0.5693873556
Pinocchio (1940)	32910	967	1978	0.3283531409	0.5694571416
Heaven Can Wait (1943)	35979	22	45	0.328358209	0.5694603904
Santa Clause 3: The Escape Clause, The (2006)	452681	22	45	0.328358209	0.5694603904
Mr. & Mrs. Smith (1941)	33922	89	182	0.3284132841	0.569495695
Witches, The (1990)	100944	67	137	0.3284313725	0.5695072901
Gods and Monsters (1998)	120684	1012	2067	0.3286781423	0.5696654758
Monster in a Box (1992)	102467	24	49	0.3287671233	0.5697225149
Tall Tale (1995)	111359	49	100	0.3288590604	0.569781449
Splash (1984)	88161	1781	3633	0.3289619505	0.5698474042
The Emperor's Club (2002)	283530	101	206	0.328990228	0.5698655308
Regarding Henry (1991)	102768	101	206	0.328990228	0.5698655308
